Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
1.9334945678710938	0	-0.43710944	0.084276035	-0.28531253	-0.62254745	21.0	0.0	-0.020814737	-0.020814737	-0.020814737	-0.020814737	1008	1008
2.6595003604888916	1	-0.4092544	0.08912	-0.21993938	-0.6060788	21.0	0.0	-0.019488305	-0.019488305	-0.019488305	-0.019488305	1008	2016
3.0886049270629883	2	-0.42483115	0.080613434	-0.22337538	-0.5957445	21.0	0.0	-0.020230057	-0.020230057	-0.020230057	-0.020230057	1008	3024
3.570531129837036	3	-0.42141056	0.08963948	-0.28455845	-0.6270058	21.0	0.0	-0.02006717	-0.02006717	-0.02006717	-0.02006717	1008	4032
4.004265069961548	4	-0.42625216	0.07679642	-0.25802663	-0.6215927	21.0	0.0	-0.020297723	-0.020297723	-0.020297723	-0.020297723	1008	5040
4.44106388092041	5	-0.41817918	0.08131153	-0.1739301	-0.57695055	21.0	0.0	-0.019913295	-0.019913295	-0.019913295	-0.019913295	1008	6048
4.948437690734863	6	-0.44570753	0.096907996	-0.24083053	-0.6794223	21.0	0.0	-0.021224167	-0.021224167	-0.021224167	-0.021224167	1008	7056
5.372121572494507	7	-0.42054248	0.08653623	-0.23346221	-0.6106883	21.0	0.0	-0.020025833	-0.020025833	-0.020025833	-0.020025833	1008	8064
5.8198606967926025	8	-0.43615928	0.08941884	-0.25620422	-0.5951201	21.0	0.0	-0.02076949	-0.02076949	-0.02076949	-0.02076949	1008	9072
6.26090931892395	9	-0.42401925	0.10002872	-0.2757667	-0.69223875	21.0	0.0	-0.020191392	-0.020191392	-0.020191392	-0.020191392	1008	10080
6.694845676422119	10	-0.48994967	0.10272304	-0.29082257	-0.7226594	21.0	0.0	-0.023330936	-0.023330936	-0.023330936	-0.023330936	1008	11088
7.129118204116821	11	-0.46091986	0.12149026	-0.15911019	-0.8408582	21.0	0.0	-0.021948565	-0.021948565	-0.021948565	-0.021948565	1008	12096
7.593294620513916	12	-0.45220685	0.10697159	-0.23090526	-0.71838784	21.0	0.0	-0.021533659	-0.021533659	-0.021533659	-0.021533659	1008	13104
8.034690856933594	13	-0.5091303	0.106140964	-0.27393508	-0.8312937	21.0	0.0	-0.024244301	-0.024244301	-0.024244301	-0.024244301	1008	14112
8.481451988220215	14	-0.513332	0.11321528	-0.27042988	-0.9108669	21.0	0.0	-0.02444438	-0.02444438	-0.02444438	-0.02444438	1008	15120
8.934746742248535	15	-0.53664714	0.1495098	-0.28180435	-0.9318937	21.0	0.0	-0.025554627	-0.025554627	-0.025554627	-0.025554627	1008	16128
9.376973867416382	16	-0.5376107	0.121341005	-0.25026894	-0.95850754	21.0	0.0	-0.025600512	-0.025600512	-0.025600512	-0.025600512	1008	17136
9.873360872268677	17	-0.523441	0.13418011	-0.26440972	-0.8379081	21.0	0.0	-0.02492576	-0.02492576	-0.02492576	-0.02492576	1008	18144
10.407800197601318	18	-0.60538435	0.13080235	-0.35486826	-1.0487906	21.0	0.0	-0.028827826	-0.028827826	-0.028827826	-0.028827826	1008	19152
10.892719030380249	19	-0.58003247	0.11696577	-0.37848207	-0.8833249	21.0	0.0	-0.027620595	-0.027620595	-0.027620595	-0.027620595	1008	20160
11.485629081726074	20	-0.58543015	0.121898726	-0.29692104	-0.7854496	21.0	0.0	-0.027877625	-0.027877625	-0.027877625	-0.027877625	1008	21168
12.24437427520752	21	-0.6301541	0.12659203	-0.4263032	-0.93233716	21.0	0.0	-0.030007338	-0.030007338	-0.030007338	-0.030007338	1008	22176
12.834749221801758	22	-0.5807646	0.13802166	-0.35186517	-0.9802573	21.0	0.0	-0.027655454	-0.027655454	-0.027655454	-0.027655454	1008	23184
