Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.025798797607422	0	-0.42860222	0.08741082	-0.25177664	-0.6315052	21.0	0.0	-0.020409627	-0.020409627	-0.020409627	-0.020409627	1008	1008
2.731475591659546	1	-0.40660846	0.086677596	-0.2235476	-0.68927497	21.0	0.0	-0.019362306	-0.019362306	-0.019362306	-0.019362306	1008	2016
3.1675915718078613	2	-0.425608	0.09744937	-0.18877631	-0.6960493	21.0	0.0	-0.02026705	-0.02026705	-0.02026705	-0.02026705	1008	3024
3.6385881900787354	3	-0.42614743	0.08177427	-0.2454104	-0.6259779	21.0	0.0	-0.020292733	-0.020292733	-0.020292733	-0.020292733	1008	4032
4.069548845291138	4	-0.4251956	0.085510954	-0.2627513	-0.63663334	21.0	0.0	-0.020247413	-0.020247413	-0.020247413	-0.020247413	1008	5040
4.518517255783081	5	-0.39949408	0.06891146	-0.29009533	-0.5712428	21.0	0.0	-0.01902353	-0.01902353	-0.01902353	-0.01902353	1008	6048
5.018054962158203	6	-0.41796753	0.100615315	-0.18103209	-0.66015553	21.0	0.0	-0.019903215	-0.019903215	-0.019903215	-0.019903215	1008	7056
5.4658544063568115	7	-0.40965864	0.09557298	-0.19155362	-0.6420666	21.0	0.0	-0.019507555	-0.019507555	-0.019507555	-0.019507555	1008	8064
5.907071352005005	8	-0.4362456	0.11932923	-0.25195095	-0.78686714	21.0	0.0	-0.0207736	-0.0207736	-0.0207736	-0.0207736	1008	9072
6.3368940353393555	9	-0.45236322	0.105101675	-0.2165435	-0.7419748	21.0	0.0	-0.021541106	-0.021541106	-0.021541106	-0.021541106	1008	10080
6.762912273406982	10	-0.4363362	0.10414677	-0.2729401	-0.75482434	21.0	0.0	-0.020777915	-0.020777915	-0.020777915	-0.020777915	1008	11088
7.199982404708862	11	-0.4493811	0.10174471	-0.30868426	-0.6927344	21.0	0.0	-0.021399103	-0.021399103	-0.021399103	-0.021399103	1008	12096
7.6483049392700195	12	-0.44806507	0.10121855	-0.27929848	-0.78345364	21.0	0.0	-0.021336433	-0.021336433	-0.021336433	-0.021336433	1008	13104
8.08960771560669	13	-0.52270204	0.11111777	-0.27394852	-0.78116715	21.0	0.0	-0.024890572	-0.024890572	-0.024890572	-0.024890572	1008	14112
8.523263216018677	14	-0.29306313	1.4077909	9.325157	-0.782259	21.0	0.0	-0.013955389	-0.013955389	-0.013955389	-0.013955389	1008	15120
8.958757877349854	15	-0.53324145	0.11791391	-0.24280861	-0.8015271	21.0	0.0	-0.02539245	-0.02539245	-0.02539245	-0.02539245	1008	16128
9.384624719619751	16	0.66455716	4.351122	19.371548	-0.88320524	21.0	0.0	0.031645585	0.031645585	0.031645585	0.031645585	1008	17136
9.863011121749878	17	1.4830345	6.055257	29.14729	-0.8564476	21.0	0.0	0.070620686	0.070620686	0.070620686	0.070620686	1008	18144
10.38262128829956	18	9.317605	16.373854	59.017654	-0.8390869	21.0	0.0	0.44369543	0.44369543	0.44369543	0.44369543	1008	19152
10.883628606796265	19	8.924189	17.08567	59.227905	-0.93831176	21.0	0.0	0.42496133	0.42496133	0.42496133	0.42496133	1008	20160
