Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
5.794086694717407	0	-0.4477481	0.10021271	-0.26484436	-0.7127009	21.0	0.0	-0.021321338	-0.021321338	-0.014320299	-0.014320299	1008	1008
9.047704219818115	1	-0.44133747	0.10417634	-0.22742835	-0.809878	21.0	0.0	-0.02101607	-0.02101607	-0.015224609	-0.015224609	1008	2016
11.162595272064209	2	-0.42170668	0.07821368	-0.22601357	-0.61686826	21.0	0.0	-0.02008127	-0.02008127	-0.013427384	-0.013427384	1008	3024
13.884420156478882	3	-0.42818737	0.095872335	-0.25399807	-0.7504354	21.0	0.0	-0.020389875	-0.020389875	-0.0132214995	-0.0132214995	1008	4032
19.624907732009888	4	-0.458658	0.12817913	-0.26866457	-0.9097372	21.0	0.0	-0.021840857	-0.021840857	-0.013850205	-0.013850205	1008	5040
23.388575077056885	5	-0.4139688	0.0856184	-0.26000056	-0.6340304	21.0	0.0	-0.019712798	-0.019712798	-0.0114454655	-0.0114454655	1008	6048
30.100526809692383	6	-0.4336711	0.09882561	-0.26032102	-0.71396434	21.0	0.0	-0.020651003	-0.020651003	-0.012740366	-0.012740366	1008	7056
38.58178949356079	7	-0.48247623	0.12373736	-0.24223708	-0.82633364	21.0	0.0	-0.02297506	-0.02297506	-0.013404761	-0.013404761	1008	8064
47.31022357940674	8	-0.4465468	0.098812625	-0.2750091	-0.68568915	21.0	0.0	-0.021264132	-0.021264132	-0.011564237	-0.011564237	1008	9072
57.226011514663696	9	-0.47277728	0.124554105	-0.26080704	-0.8720519	21.0	0.0	-0.022513205	-0.022513205	-0.011841129	-0.011841129	1008	10080
69.78120446205139	10	-0.4863151	0.09046994	-0.32690662	-0.7403765	21.0	0.0	-0.023157861	-0.023157861	-0.012446436	-0.012446436	1008	11088
82.04051041603088	11	0.7333352	8.524345	59.167664	-0.84521323	21.0	0.0	0.034920722	0.034920722	0.04679499	0.04679499	1008	12096
