Wall time,Step,Value
1571338276.2362168,0,14.95522403717041
1571338286.2986035,10,169.3333282470703
1571338296.3232853,20,112.33333587646484
1571338306.3807425,30,200.0
1571338316.6474113,40,199.5
1571338326.9553244,50,195.5
1571338337.3599622,60,200.0
1571338347.851819,70,200.0
1571338359.305569,80,200.0
1571338370.407063,90,200.0
