Wall time,Step,Value
1571376517.9095352,900001,-15.079999923706055
1571376825.0863266,910001,-14.930000305175781
1571377131.116746,920001,-14.970000267028809
1571377438.6109262,930001,-15.0
1571377746.4692128,940001,-14.930000305175781
1571378056.4190164,950001,-14.930000305175781
1571378367.4999433,960001,-14.6899995803833
1571378679.15693,970001,-14.5
1571378993.9099543,980001,-14.34000015258789
1571379308.2999554,990001,-14.149999618530273
1571379624.6231291,1000001,-13.90999984741211
1571380057.893549,1010001,-13.710000038146973
1571380532.1361756,1020001,-13.640000343322754
1571380986.506767,1030001,-13.579999923706055
1571381430.678987,1040001,-13.420000076293945
1571381927.0671544,1050001,-13.229999542236328
1571382423.8972898,1060001,-13.079999923706055
1571382897.9284153,1070001,-12.8100004196167
1571383406.7687557,1080001,-12.619999885559082
1571383942.2221317,1090001,-12.640000343322754
1571384501.6357238,1100001,-12.470000267028809
1571385030.8396575,1110001,-12.279999732971191
1571385532.7449598,1120001,-12.020000457763672
1571385929.9521143,1130001,-11.869999885559082
1571386344.8776755,1140001,-11.710000038146973
1571386957.3393703,1150001,-11.5
1571387591.6058447,1160001,-11.329999923706055
1571388218.4650228,1170001,-11.329999923706055
1571388840.9713838,1180001,-10.869999885559082
1571389253.323719,1190001,-10.5
1571389567.2933683,1200001,-10.140000343322754
1571390033.070826,1210001,-10.0
1571390478.2020266,1220001,-9.850000381469727
1571391112.5114276,1230001,-9.699999809265137
1571391997.880294,1240001,-9.4399995803833
1571392923.498188,1250001,-9.119999885559082
1571393858.1979225,1260001,-9.180000305175781
1571394768.8338861,1270001,-9.029999732971191
1571395693.7663748,1280001,-8.869999885559082
1571396635.6768093,1290001,-8.930000305175781
1571397563.241032,1300001,-8.6899995803833
1571398506.2670844,1310001,-8.460000038146973
1571399425.5395083,1320001,-8.079999923706055
1571400345.4474993,1330001,-7.789999961853027
1571401275.8799815,1340001,-7.659999847412109
1571402181.292621,1350001,-7.510000228881836
1571403055.2709744,1360001,-7.440000057220459
1571403918.8371055,1370001,-7.28000020980835
1571404799.870175,1380001,-7.079999923706055
1571405676.6459787,1390001,-6.889999866485596
1571406543.22386,1400001,-6.900000095367432
1571407419.4430346,1410001,-6.590000152587891
1571408288.0432746,1420001,-6.340000152587891
1571409155.2446194,1430001,-6.210000038146973
1571410040.9153693,1440001,-5.96999979019165
1571410919.4899678,1450001,-5.679999828338623
1571411787.2295258,1460001,-5.130000114440918
1571412490.9155045,1470001,-4.739999771118164
1571413031.6855896,1480001,-4.329999923706055
1571413347.8094654,1490001,-3.9800000190734863
1571413659.9826899,1500001,-3.9600000381469727
1571413970.5691862,1510001,-3.759999990463257
1571414285.2265618,1520001,-3.5
1571414595.6794384,1530001,-3.009999990463257
1571414903.3567452,1540001,-2.2899999618530273
1571415210.675378,1550001,-1.5199999809265137
1571415516.7640412,1560001,-1.2100000381469727
1571415822.818559,1570001,-0.5699999928474426
1571416131.5838673,1580001,0.36000001430511475
1571416440.5219505,1590001,1.059999942779541
1571416748.3363793,1600001,1.899999976158142
1571417047.5844653,1610001,2.6700000762939453
1571417357.473485,1620001,3.1700000762939453
1571417667.9602013,1630001,3.8399999141693115
1571417983.2502155,1640001,4.53000020980835
1571418293.51146,1650001,5.190000057220459
1571418602.332046,1660001,5.960000038146973
1571418911.8994048,1670001,6.840000152587891
1571419218.3769667,1680001,8.079999923706055
1571419528.4900947,1690001,8.710000038146973
1571419839.3359091,1700001,9.430000305175781
1571420144.558808,1710001,10.210000038146973
1571420446.5553346,1720001,11.15999984741211
1571420755.5554466,1730001,11.649999618530273
1571421061.4721665,1740001,12.140000343322754
1571421368.4444385,1750001,12.779999732971191
1571421673.2848594,1760001,13.220000267028809
1571421981.9666185,1770001,13.800000190734863
1571422294.5416405,1780001,13.989999771118164
1571422603.899276,1790001,14.1899995803833
1571422956.6943831,1800001,14.369999885559082
1571423579.2550697,1810001,14.579999923706055
1571424275.5079663,1820001,14.75
1571424642.2594762,1830001,14.84000015258789
1571425384.382659,1840001,14.84000015258789
1571425963.511133,1850001,14.75
1571426524.821446,1860001,14.760000228881836
1571427094.3158286,1870001,14.869999885559082
1571427668.9233615,1880001,15.010000228881836
1571428245.7645965,1890001,14.989999771118164
1571428822.9503398,1900001,15.100000381469727
1571429395.6447968,1910001,15.119999885559082
1571429969.3918273,1920001,15.0
1571430545.5099711,1930001,15.020000457763672
1571431122.2925296,1940001,15.0
1571431697.4037433,1950001,15.0600004196167
1571432277.4196088,1960001,15.079999923706055
1571432821.17479,1970001,14.899999618530273
1571433137.5879648,1980001,14.75
1571433443.622525,1990001,14.680000305175781
1571433752.6746938,2000001,14.760000228881836
1571434058.3827763,2010001,14.859999656677246
1571434365.0494394,2020001,14.84000015258789
1571434675.9293542,2030001,14.880000114440918
1571435351.7794292,2040001,14.800000190734863
1571435949.9366946,2050001,14.829999923706055
1571436682.3437538,2060001,14.90999984741211
1571437318.3045387,2070001,14.960000038146973
1571437931.949045,2080001,14.930000305175781
1571438544.8915071,2090001,14.960000038146973
1571439162.11944,2100001,15.199999809265137
1571439786.5660555,2110001,15.270000457763672
1571440450.5872009,2120001,15.170000076293945
1571441078.2958472,2130001,15.1899995803833
1571441692.60227,2140001,15.229999542236328
1571442311.2494974,2150001,15.279999732971191
1571442930.3171623,2160001,15.15999984741211
1571443550.3679423,2170001,15.25
1571444180.2635834,2180001,15.149999618530273
1571444809.211806,2190001,15.109999656677246
1571445435.835953,2200001,15.069999694824219
1571446058.643092,2210001,15.010000228881836
1571446680.1337385,2220001,15.180000305175781
1571447307.053226,2230001,15.260000228881836
1571447934.5711737,2240001,15.319999694824219
1571448501.0940855,2250001,15.220000267028809
1571449070.020687,2260001,15.100000381469727
1571449636.3878226,2270001,14.989999771118164
1571449979.7711039,2280001,14.9399995803833
1571450293.5369418,2290001,14.989999771118164
1571450613.3571792,2300001,14.84000015258789
1571450924.2501435,2310001,14.789999961853027
1571451234.822955,2320001,14.75
1571451540.2328873,2330001,14.59000015258789
1571451843.3395736,2340001,14.390000343322754
1571452150.9139397,2350001,14.15999984741211
1571452456.6010828,2360001,13.930000305175781
1571452761.740367,2370001,13.9399995803833
1571453065.4384186,2380001,13.729999542236328
1571453377.5494294,2390001,13.640000343322754
1571453689.151124,2400001,13.449999809265137
1571453999.920474,2410001,13.369999885559082
1571454311.8454726,2420001,13.260000228881836
1571454621.2249913,2430001,13.130000114440918
1571454926.8183036,2440001,13.170000076293945
1571455236.0798464,2450001,12.880000114440918
1571455545.841377,2460001,12.609999656677246
1571455859.0432045,2470001,12.390000343322754
1571456168.7580175,2480001,12.100000381469727
1571456498.3131588,2490001,11.84000015258789
1571456914.3904245,2500001,11.739999771118164
1571457282.9715946,2510001,11.5
1571457702.1460147,2520001,11.380000114440918
1571458083.2261863,2530001,11.319999694824219
1571458564.538362,2540001,11.25
1571459061.9867759,2550001,11.289999961853027
1571459560.171373,2560001,11.329999923706055
1571460057.615389,2570001,11.4399995803833
1571460553.9591737,2580001,11.59000015258789
1571461045.9267602,2590001,11.6899995803833
1571461531.7425513,2600001,11.630000114440918
1571461927.0129237,2610001,11.760000228881836
1571462273.5442579,2620001,11.930000305175781
1571462584.8227077,2630001,12.1899995803833
1571462890.944993,2640001,12.420000076293945
1571463197.3296297,2650001,12.579999923706055
1571463506.936712,2660001,12.8100004196167
1571463824.5170012,2670001,13.119999885559082
1571464138.897647,2680001,13.319999694824219
1571464453.0044813,2690001,13.630000114440918
1571464764.914839,2700001,13.920000076293945
1571465076.7682948,2710001,14.5
1571465388.1100307,2720001,15.020000457763672
1571465701.5948567,2730001,15.670000076293945
1571466012.3098588,2740001,15.899999618530273
1571466324.753241,2750001,16.1200008392334
1571466637.0457172,2760001,16.469999313354492
1571466945.5105093,2770001,16.479999542236328
1571467252.0978856,2780001,16.65999984741211
1571467561.4671385,2790001,16.690000534057617
1571467870.725911,2800001,16.690000534057617
1571468179.6848226,2810001,16.65999984741211
1571468488.7025027,2820001,16.68000030517578
1571468802.902276,2830001,16.729999542236328
1571469111.3543446,2840001,16.81999969482422
1571469417.3311942,2850001,16.889999389648438
1571469718.3449638,2860001,16.850000381469727
1571470022.3890018,2870001,17.020000457763672
1571470329.5132067,2880001,17.100000381469727
1571470640.6182842,2890001,17.010000228881836
1571470950.0657747,2900001,17.110000610351562
1571471260.6817164,2910001,17.209999084472656
1571471569.8932226,2920001,17.18000030517578
1571471882.1426454,2930001,17.190000534057617
1571472196.640124,2940001,17.110000610351562
1571472509.447148,2950001,17.079999923706055
1571472825.7369032,2960001,17.110000610351562
1571473136.0742118,2970001,17.1200008392334
1571473449.8298054,2980001,17.059999465942383
1571473761.724308,2990001,17.09000015258789
1571474071.0025897,3000001,17.100000381469727
1571474380.4535093,3010001,17.0
1571474692.7489243,3020001,17.030000686645508
1571475005.495493,3030001,17.1299991607666
1571475322.0938296,3040001,17.170000076293945
1571475634.7073245,3050001,17.25
1571475950.4780967,3060001,17.309999465942383
1571476263.076921,3070001,17.389999389648438
1571476573.0538104,3080001,17.299999237060547
1571476883.3990045,3090001,17.350000381469727
1571477194.2352102,3100001,17.219999313354492
1571477501.3230114,3110001,17.260000228881836
1571477808.6248782,3120001,17.18000030517578
1571478114.1192305,3130001,17.170000076293945
1571478426.1959705,3140001,17.200000762939453
1571478739.404694,3150001,17.190000534057617
1571479054.2207897,3160001,17.270000457763672
1571479368.846963,3170001,17.239999771118164
1571479677.4120386,3180001,17.309999465942383
1571479987.2767844,3190001,17.450000762939453
1571480298.1178596,3200001,17.3799991607666
1571480609.221499,3210001,17.350000381469727
1571480922.0969145,3220001,17.40999984741211
1571481229.631032,3230001,17.530000686645508
1571481540.1847956,3240001,17.5
1571481855.6910362,3250001,17.530000686645508
1571482174.1415524,3260001,17.510000228881836
1571482491.1506743,3270001,17.530000686645508
1571482809.1211267,3280001,17.540000915527344
1571483120.4198668,3290001,17.610000610351562
1571483427.1294594,3300001,17.739999771118164
1571483738.1611166,3310001,17.760000228881836
1571484050.2885327,3320001,17.84000015258789
1571484363.1712239,3330001,17.940000534057617
1571484674.1501732,3340001,17.899999618530273
1571484983.8499784,3350001,18.020000457763672
1571485296.6409745,3360001,18.079999923706055
1571485605.7525678,3370001,18.079999923706055
1571485911.2410533,3380001,18.100000381469727
1571486217.8230762,3390001,18.079999923706055
1571486525.9391787,3400001,18.09000015258789
1571486836.9257803,3410001,18.079999923706055
1571487147.1492372,3420001,18.15999984741211
1571487456.4201636,3430001,18.100000381469727
1571487764.5911603,3440001,18.100000381469727
1571488068.2341013,3450001,18.110000610351562
1571488372.4519703,3460001,18.200000762939453
1571488677.8204455,3470001,18.229999542236328
1571488988.0789516,3480001,18.290000915527344
1571489296.3835297,3490001,18.350000381469727
1571489602.366071,3500001,18.309999465942383
1571489912.9064045,3510001,18.329999923706055
1571490222.6639366,3520001,18.329999923706055
1571490529.5783796,3530001,18.280000686645508
1571490839.6124377,3540001,18.18000030517578
1571491149.0739665,3550001,18.190000534057617
1571491454.1584325,3560001,18.079999923706055
1571491759.7212114,3570001,18.06999969482422
1571492067.14322,3580001,18.049999237060547
1571492379.1806617,3590001,18.010000228881836
1571492686.2481523,3600001,18.010000228881836
1571492994.617427,3610001,18.100000381469727
1571493297.7068548,3620001,18.059999465942383
1571493596.8162727,3630001,18.049999237060547
1571493897.7407792,3640001,18.149999618530273
1571494199.9498267,3650001,18.1200008392334
1571494503.820347,3660001,18.049999237060547
1571494816.417637,3670001,17.979999542236328
1571495131.7882268,3680001,17.950000762939453
1571495450.0857985,3690001,17.93000030517578
1571495764.3365731,3700001,17.860000610351562
1571496079.727086,3710001,17.790000915527344
1571496394.1282477,3720001,17.729999542236328
1571496709.0233552,3730001,17.709999084472656
1571497027.2842603,3740001,17.739999771118164
1571497345.5277615,3750001,17.809999465942383
1571497660.8557422,3760001,17.899999618530273
1571497976.8135686,3770001,17.920000076293945
1571498294.890375,3780001,17.899999618530273
1571498610.3144433,3790001,17.81999969482422
1571498926.3404498,3800001,17.84000015258789
1571499241.5542204,3810001,17.8799991607666
1571499555.887854,3820001,17.8700008392334
1571499869.1885397,3830001,17.93000030517578
1571500180.9803822,3840001,17.899999618530273
1571500486.0531547,3850001,17.889999389648438
1571500796.4235904,3860001,17.959999084472656
1571501108.8700862,3870001,18.049999237060547
1571501423.4104588,3880001,18.049999237060547
1571501732.5301566,3890001,18.100000381469727
1571502041.4093633,3900001,18.18000030517578
1571502349.8743196,3910001,18.309999465942383
1571502656.6239944,3920001,18.329999923706055
1571502968.1747553,3930001,18.360000610351562
1571503280.9899626,3940001,18.3799991607666
1571503594.1890864,3950001,18.350000381469727
1571503905.2868526,3960001,18.31999969482422
1571504220.1093037,3970001,18.43000030517578
1571504533.605244,3980001,18.440000534057617
1571504843.2057104,3990001,18.540000915527344
1571505156.2407446,4000001,18.530000686645508
1571505464.528167,4010001,18.510000228881836
1571505775.0264008,4020001,18.559999465942383
1571506086.0449407,4030001,18.579999923706055
1571506397.8593035,4040001,18.6299991607666
1571506710.4004428,4050001,18.639999389648438
1571507022.909923,4060001,18.56999969482422
1571507334.6084707,4070001,18.540000915527344
1571507644.5431478,4080001,18.530000686645508
1571507953.730091,4090001,18.479999542236328
1571508258.205156,4100001,18.40999984741211
1571508568.2706501,4110001,18.360000610351562
1571508880.5573878,4120001,18.31999969482422
1571509194.8364818,4130001,18.290000915527344
1571509510.9224284,4140001,18.31999969482422
1571509822.605006,4150001,18.280000686645508
1571510134.8026204,4160001,18.260000228881836
1571510446.1414478,4170001,18.190000534057617
1571510759.5157292,4180001,18.209999084472656
1571511072.2685206,4190001,18.260000228881836
1571511384.769623,4200001,18.309999465942383
1571511699.4943943,4210001,18.34000015258789
1571512012.4357555,4220001,18.290000915527344
1571512328.1377172,4230001,18.1299991607666
1571512642.6135037,4240001,18.040000915527344
1571512956.4768343,4250001,18.030000686645508
1571513269.1824753,4260001,18.0
1571513582.3656821,4270001,17.90999984741211
1571513894.4003513,4280001,17.899999618530273
1571514206.202957,4290001,17.940000534057617
1571514517.8255913,4300001,17.940000534057617
1571514831.382574,4310001,17.889999389648438
1571515142.7643523,4320001,17.940000534057617
1571515454.2785695,4330001,17.940000534057617
1571515767.506989,4340001,17.989999771118164
1571516082.0865335,4350001,18.020000457763672
1571516394.1711175,4360001,18.06999969482422
1571516709.657313,4370001,18.1200008392334
1571517027.4283807,4380001,18.040000915527344
1571517341.771892,4390001,17.979999542236328
1571517650.1490908,4400001,17.950000762939453
1571517963.5056267,4410001,17.93000030517578
1571518277.3742137,4420001,17.860000610351562
1571518589.6450977,4430001,18.030000686645508
1571518900.2314467,4440001,18.06999969482422
1571519212.676738,4450001,18.1299991607666
1571519523.1395125,4460001,18.15999984741211
1571519835.6377523,4470001,18.239999771118164
1571520148.6597018,4480001,18.329999923706055
1571520460.9725518,4490001,18.25
