Wall time,Step,Value
1571338081.9650183,0,14.95522403717041
1571338091.3576374,10,193.0
1571338100.656272,20,67.93333435058594
1571338110.1947508,30,79.0
1571338119.8717082,40,200.0
1571338129.101103,50,200.0
1571338138.3585906,60,200.0
1571338147.3246222,70,200.0
1571338156.6562002,80,181.6666717529297
1571338166.7232351,90,193.6666717529297
