Wall time,Step,Value
1571357225.7910244,2890001,15.279999732971191
1571357450.274614,2900001,15.420000076293945
1571357699.0696712,2910001,15.550000190734863
1571357950.0859582,2920001,15.649999618530273
1571358202.7789018,2930001,15.779999732971191
1571358457.3970895,2940001,15.779999732971191
1571358709.083845,2950001,15.8100004196167
1571358965.180939,2960001,15.770000457763672
1571359220.043833,2970001,15.920000076293945
1571359475.6827776,2980001,15.920000076293945
1571359732.2335014,2990001,15.850000381469727
1571359987.4187791,3000001,15.720000267028809
1571360241.296239,3010001,15.680000305175781
1571360495.8383596,3020001,15.649999618530273
1571360750.6714094,3030001,15.649999618530273
1571361007.3360715,3040001,15.649999618530273
1571361263.5619917,3050001,15.649999618530273
1571361521.4855726,3060001,15.699999809265137
1571361780.137007,3070001,15.619999885559082
1571362033.6201885,3080001,15.699999809265137
1571362286.0184824,3090001,15.670000076293945
1571362540.7725706,3100001,15.770000457763672
1571362794.869163,3110001,15.930000305175781
1571363050.6164687,3120001,15.899999618530273
1571363305.0277348,3130001,15.880000114440918
1571363557.5219588,3140001,15.670000076293945
1571363806.3065288,3150001,15.609999656677246
1571364052.7804952,3160001,15.65999984741211
1571364299.8738644,3170001,15.670000076293945
1571364546.905355,3180001,15.6899995803833
1571364801.0913987,3190001,15.65999984741211
1571365061.8048785,3200001,15.600000381469727
1571365318.1643271,3210001,15.569999694824219
1571365576.7048788,3220001,15.65999984741211
1571365833.822391,3230001,15.720000267028809
1571366091.2285445,3240001,15.890000343322754
1571366349.1652007,3250001,15.850000381469727
1571366606.866378,3260001,15.739999771118164
1571366865.3571672,3270001,15.880000114440918
1571367124.9417083,3280001,15.9399995803833
1571367381.384125,3290001,15.899999618530273
1571367633.6081736,3300001,15.84000015258789
1571367889.847758,3310001,15.859999656677246
1571368145.416922,3320001,15.949999809265137
1571368401.6377914,3330001,16.0
1571368657.6089382,3340001,15.970000267028809
1571368915.146956,3350001,15.779999732971191
1571369174.1068645,3360001,15.84000015258789
1571369424.2554212,3370001,15.920000076293945
1571369676.2448,3380001,15.970000267028809
1571369931.1605952,3390001,15.84000015258789
1571370181.5967362,3400001,15.90999984741211
1571370435.6983874,3410001,15.890000343322754
1571370689.6700745,3420001,16.010000228881836
1571370941.748156,3430001,16.15999984741211
1571371191.8610117,3440001,16.209999084472656
1571371439.0489697,3450001,16.280000686645508
1571371688.2762527,3460001,16.18000030517578
1571371937.555119,3470001,16.200000762939453
1571372184.346008,3480001,16.219999313354492
1571372432.9611986,3490001,16.229999542236328
1571372680.9874067,3500001,16.200000762939453
1571372929.556828,3510001,16.170000076293945
1571373176.2577946,3520001,16.200000762939453
1571373425.3175752,3530001,16.200000762939453
1571373674.0182025,3540001,16.139999389648438
1571373927.8176064,3550001,16.100000381469727
1571374183.4626734,3560001,16.200000762939453
1571374438.2051916,3570001,16.489999771118164
1571374693.8753994,3580001,16.6200008392334
1571374948.0369112,3590001,16.56999969482422
1571375202.2499228,3600001,16.600000381469727
1571375455.1407309,3610001,16.639999389648438
1571375706.1026034,3620001,16.700000762939453
1571375958.6717649,3630001,16.729999542236328
1571376211.0947616,3640001,16.799999237060547
1571376463.5004687,3650001,16.8700008392334
1571376714.9184554,3660001,16.8700008392334
1571376968.2787683,3670001,16.90999984741211
1571377222.7913709,3680001,16.93000030517578
1571377478.8165002,3690001,17.030000686645508
1571377732.5164254,3700001,17.010000228881836
1571377984.6708565,3710001,16.950000762939453
1571378239.120965,3720001,16.959999084472656
1571378495.6723344,3730001,17.100000381469727
1571378752.3793366,3740001,17.219999313354492
1571379009.9658754,3750001,17.209999084472656
1571379266.3894057,3760001,17.25
1571379525.0328267,3770001,17.290000915527344
1571379783.3353426,3780001,17.200000762939453
1571380042.7852778,3790001,17.15999984741211
1571380301.1419144,3800001,17.190000534057617
1571380558.3846235,3810001,17.299999237060547
1571380813.6267505,3820001,17.31999969482422
1571381067.9205797,3830001,17.299999237060547
1571381323.2835639,3840001,17.25
1571381577.4285975,3850001,17.290000915527344
1571381832.225167,3860001,17.190000534057617
1571382086.7633755,3870001,17.200000762939453
1571382343.3978288,3880001,17.139999389648438
1571382596.030879,3890001,17.1200008392334
1571382846.698628,3900001,17.15999984741211
1571383096.373781,3910001,17.229999542236328
1571383351.0434837,3920001,17.34000015258789
1571383601.2361212,3930001,17.350000381469727
1571383849.3597863,3940001,17.25
1571384099.0204625,3950001,17.25
1571384350.5143445,3960001,17.270000457763672
1571384598.7843025,3970001,17.229999542236328
1571384847.8473313,3980001,17.270000457763672
1571385094.205347,3990001,17.239999771118164
1571385339.7683887,4000001,17.190000534057617
1571385586.820633,4010001,17.1299991607666
1571385831.3736868,4020001,17.06999969482422
1571386076.4811137,4030001,17.020000457763672
1571386323.3130877,4040001,17.1200008392334
1571386575.366015,4050001,17.18000030517578
1571386824.0394993,4060001,17.020000457763672
1571387074.8632917,4070001,17.059999465942383
1571387327.4136593,4080001,17.100000381469727
1571387583.7917044,4090001,17.049999237060547
1571387835.5510244,4100001,17.100000381469727
1571388085.2976098,4110001,17.09000015258789
1571388337.4739904,4120001,17.1299991607666
1571388589.1285846,4130001,17.1200008392334
1571388839.7935278,4140001,17.06999969482422
1571389092.0930557,4150001,17.229999542236328
1571389344.4154856,4160001,17.25
1571389598.8889925,4170001,17.25
1571389851.9797812,4180001,17.270000457763672
1571390105.0872765,4190001,17.31999969482422
1571390356.553553,4200001,17.40999984741211
1571390607.806631,4210001,17.479999542236328
1571390859.7374861,4220001,17.510000228881836
1571391111.5711374,4230001,17.549999237060547
1571391364.2177384,4240001,17.479999542236328
1571391615.005932,4250001,17.350000381469727
1571391867.300928,4260001,17.3799991607666
1571392120.4023848,4270001,17.350000381469727
1571392378.9251225,4280001,17.34000015258789
1571392632.4615498,4290001,17.350000381469727
1571392886.8679788,4300001,17.350000381469727
1571393141.7926922,4310001,17.299999237060547
1571393393.6112297,4320001,17.31999969482422
1571393645.3956406,4330001,17.25
1571393896.8555834,4340001,17.25
1571394148.6766317,4350001,17.34000015258789
1571394400.8502133,4360001,17.280000686645508
1571394653.99108,4370001,17.239999771118164
1571394907.0728207,4380001,17.1200008392334
1571395155.9072547,4390001,17.229999542236328
1571395403.5563357,4400001,17.209999084472656
1571395648.8340938,4410001,17.219999313354492
1571395895.0013402,4420001,17.360000610351562
1571396146.948246,4430001,17.489999771118164
1571396403.9954116,4440001,17.600000381469727
1571396653.860727,4450001,17.600000381469727
1571396898.7950218,4460001,17.780000686645508
1571397143.2458405,4470001,17.790000915527344
1571397389.024118,4480001,17.850000381469727
1571397636.5677612,4490001,17.809999465942383
1571397884.0915334,4500001,17.959999084472656
1571398134.1887434,4510001,17.989999771118164
1571398381.6269836,4520001,17.90999984741211
1571398627.518584,4530001,17.950000762939453
1571398874.8413193,4540001,17.950000762939453
1571399122.4912226,4550001,17.8700008392334
1571399371.0128546,4560001,17.81999969482422
1571399618.3197649,4570001,17.719999313354492
1571399864.9381812,4580001,17.860000610351562
1571400111.330903,4590001,17.8799991607666
1571400359.1412916,4600001,17.780000686645508
1571400615.1514494,4610001,17.760000228881836
1571400868.1887474,4620001,17.739999771118164
1571401117.7855642,4630001,17.690000534057617
1571401366.2186086,4640001,17.670000076293945
1571401616.3797054,4650001,17.649999618530273
1571401867.1506355,4660001,17.540000915527344
1571402117.619568,4670001,17.489999771118164
1571402368.3967319,4680001,17.489999771118164
1571402616.6517677,4690001,17.489999771118164
1571402861.5179808,4700001,17.420000076293945
1571403107.6101916,4710001,17.440000534057617
1571403352.9182165,4720001,17.479999542236328
1571403598.686495,4730001,17.479999542236328
1571403850.7090507,4740001,17.479999542236328
1571404098.215578,4750001,17.530000686645508
1571404345.6741977,4760001,17.559999465942383
1571404594.2715807,4770001,17.59000015258789
1571404843.3233054,4780001,17.65999984741211
1571405091.3935091,4790001,17.520000457763672
1571405340.4881067,4800001,17.469999313354492
1571405591.0496044,4810001,17.549999237060547
1571405839.9495957,4820001,17.56999969482422
1571406084.8399694,4830001,17.459999084472656
1571406332.8746567,4840001,17.520000457763672
1571406579.7785177,4850001,17.6200008392334
1571406826.2444553,4860001,17.65999984741211
1571407073.961576,4870001,17.729999542236328
1571407320.3836334,4880001,17.719999313354492
1571407568.959673,4890001,17.75
1571407817.036245,4900001,17.799999237060547
1571408066.3743923,4910001,17.780000686645508
1571408319.435193,4920001,17.829999923706055
1571408567.4543793,4930001,17.8700008392334
1571408813.88751,4940001,17.979999542236328
1571409063.5021706,4950001,17.889999389648438
1571409310.7305567,4960001,17.969999313354492
1571409558.3922677,4970001,18.040000915527344
1571409807.2863028,4980001,18.100000381469727
1571410056.2122793,4990001,18.149999618530273
1571410303.0406046,5000001,18.190000534057617
1571410551.5392296,5010001,18.209999084472656
1571410800.1684263,5020001,18.219999313354492
1571411048.6362524,5030001,18.209999084472656
1571411300.82781,5040001,18.190000534057617
1571411549.8751013,5050001,18.09000015258789
1571411798.0480514,5060001,18.15999984741211
1571412050.7144084,5070001,18.149999618530273
1571412297.6946938,5080001,18.1299991607666
1571412541.860796,5090001,18.049999237060547
1571412786.0019517,5100001,17.989999771118164
1571413036.3953347,5110001,17.93000030517578
1571413283.7142472,5120001,17.959999084472656
1571413535.9112606,5130001,17.850000381469727
1571413784.6493785,5140001,17.780000686645508
1571414032.9569132,5150001,17.739999771118164
1571414277.5830915,5160001,17.719999313354492
1571414529.9854028,5170001,17.700000762939453
1571414782.7033286,5180001,17.75
1571415028.6629953,5190001,17.75
1571415280.4661946,5200001,17.709999084472656
1571415528.3227842,5210001,17.700000762939453
1571415774.7953794,5220001,17.65999984741211
1571416021.893379,5230001,17.690000534057617
1571416269.0015695,5240001,17.709999084472656
1571416517.2153826,5250001,17.760000228881836
1571416763.4167593,5260001,17.690000534057617
1571417009.3552203,5270001,17.65999984741211
1571417255.6769989,5280001,17.68000030517578
1571417504.338252,5290001,17.729999542236328
1571417766.2408242,5300001,17.850000381469727
1571418024.9940808,5310001,17.8700008392334
1571418278.9499412,5320001,17.84000015258789
1571418535.4208643,5330001,17.889999389648438
1571418791.6661084,5340001,17.950000762939453
