Wall time,Step,Value
1571613406.4195936,0,7.952305316925049
1571613437.0679452,10,134.94737243652344
1571613466.8144734,20,660.4444580078125
1571613496.4546165,30,1000.0
1571613526.0820801,40,227.90908813476562
1571613555.2488706,50,1000.0
1571613584.8070176,60,1000.0
1571613617.1623929,70,1000.0
1571613647.0035927,80,1000.0
1571613687.6569202,90,1000.0
