Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
25.445996046066284	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	30049
75.32800078392029	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	60098
146.74315118789673	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	90147
182.8207609653473	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	120196
246.6187903881073	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	150245
296.83316707611084	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	180294
359.15799498558044	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	210343
408.50662422180176	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	240392
471.1135993003845	8	0.44221106	6.2224607	88.0	0.0	151.0	0.0	0.0029285501	0.0029285501	0.0029285501	0.0029285501	30049	270441
517.15380692482	9	0.10552764	1.4849056	21.0	0.0	151.0	0.0	0.0006988585	0.0006988585	0.0006988585	0.0006988585	30049	300490
575.6927182674408	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	330539
628.5806663036346	11	0.94974875	6.9381676	65.0	0.0	151.0	0.0	0.0062897266	0.0062897266	0.0062897266	0.0062897266	30049	360588
685.0569336414337	12	1.0251256	6.8928895	67.0	0.0	151.0	0.0	0.0067889113	0.0067889113	0.0067889113	0.0067889113	30049	390637
740.5212550163269	13	0.83919597	7.4147935	79.0	0.0	151.0	0.0	0.0055575892	0.0055575892	0.0055575892	0.0055575892	30049	420686
