Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
25.315800666809082	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	30049
74.15356159210205	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	60098
146.37457728385925	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	90147
184.07010054588318	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	120196
243.55719423294067	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	150245
293.276643037796	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	180294
352.9571740627289	6	0.040201005	0.43513075	6.0	0.0	151.0	0.0	0.00026623183	0.00026623183	0.00026623183	0.00026623183	30049	210343
404.27860164642334	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	240392
466.4409294128418	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	270441
517.4669830799103	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	300490
576.179484128952	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	330539
630.378876209259	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	360588
691.0796928405762	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	390637
741.0465157032013	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	420686
794.1816930770874	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	450735
848.8018870353699	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	480784
901.9827840328217	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	510833
961.0306854248047	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	540882
1018.1805953979492	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	570931
1074.923770904541	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	600980
1128.1754400730133	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	631029
1188.7126417160034	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	661078
1242.984129667282	22	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	691127
1299.9371852874756	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	721176
1349.649261713028	24	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	751225
1410.2539188861847	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	781274
1463.7632801532745	26	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	811323
1526.7181112766266	27	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	841372
1579.0511302947998	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	871421
1636.8356411457062	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	901470
1688.8963496685028	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	931519
1746.4752852916718	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	961568
1798.100215435028	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	991617
1854.4809682369232	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1021666
1902.6284306049347	34	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1051715
1963.6454603672028	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1081764
2012.3330175876617	36	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1111813
2078.5165894031525	37	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1141862
2128.252351999283	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1171911
2189.0806272029877	39	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1201960
2236.560978412628	40	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1232009
2294.789957523346	41	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1262058
2345.838150501251	42	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1292107
2410.3287093639374	43	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1322156
2459.931572198868	44	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1352205
2520.7330877780914	45	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1382254
2567.4335174560547	46	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	30049	1412303
2624.98065328598	47	0.11557789	1.6263252	23.0	0.0	151.0	0.0	0.0007654165	0.0007654165	0.0007654165	0.0007654165	30049	1442352
2674.664732694626	48	0.14070351	1.190541	13.0	0.0	151.0	0.0	0.0009318114	0.0009318114	0.0009318114	0.0009318114	30049	1472401
2731.4794318675995	49	0.28643215	2.210838	26.0	0.0	151.0	0.0	0.0018969018	0.0018969018	0.0018969018	0.0018969018	30049	1502450
2783.1289343833923	50	0.6532663	2.8751888	17.0	0.0	151.0	0.0	0.004326267	0.004326267	0.004326267	0.004326267	30049	1532499
2836.397245645523	51	1.3668342	4.5125294	35.0	0.0	151.0	0.0	0.009051882	0.009051882	0.009051882	0.009051882	30049	1562548
2893.441015958786	52	0.7085427	2.83295	20.0	0.0	151.0	0.0	0.004692336	0.004692336	0.004692336	0.004692336	30049	1592597
2944.0149533748627	53	2.4924624	6.4930344	38.0	0.0	151.0	0.0	0.016506372	0.016506372	0.016506372	0.016506372	30049	1622646
3000.3154356479645	54	1.4924623	4.71805	28.0	0.0	151.0	0.0	0.009883856	0.009883856	0.009883856	0.009883856	30049	1652695
3049.345404624939	55	1.4723618	5.3826437	35.0	0.0	151.0	0.0	0.009750741	0.009750741	0.009750741	0.009750741	30049	1682744
3108.3990483283997	56	1.0050251	3.7099588	22.0	0.0	151.0	0.0	0.0066557955	0.0066557955	0.0066557955	0.0066557955	30049	1712793
3159.495208263397	57	0.28140703	1.826991	17.0	0.0	151.0	0.0	0.0018636228	0.0018636228	0.0018636228	0.0018636228	30049	1742842
