Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.54182505607605	0	2.3566055	9.913368	49.191074	-0.77585405	21.0	0.0	0.11221932	0.11221932	0.11651548274431417	0.11651548274431417	1008	1008
4.960254192352295	1	2.1592977	7.203543	29.252281	-0.79188544	21.0	0.0	0.1028237	0.1028237	0.10598141472635843	0.10598141472635843	1008	2016
5.504334211349487	2	9.93875	18.041006	59.267284	-1.0291961	21.0	0.0	0.47327384	0.47327384	0.47619307877163003	0.47619307877163003	1008	3024
6.1431310176849365	3	11.384686	20.132814	69.09554	-1.0372548	21.0	0.0	0.54212797	0.54212797	0.5446896693862702	0.5446896693862702	1008	4032
7.063364028930664	4	9.475587	15.881587	58.953674	-0.95823866	21.0	0.0	0.45121843	0.45121843	0.4535472754230731	0.4535472754230731	1008	5040
7.766883850097656	5	22.311422	25.76011	89.024925	-0.8706439	21.0	0.0	1.0624486	1.0624486	1.064544428784643	1.064544428784643	1008	6048
8.321834325790405	6	30.955004	26.33279	88.64838	-0.9628425	21.0	0.0	1.4740477	1.4740477	1.4759058942162258	1.4759058942162258	1008	7056
8.924102306365967	7	35.90926	25.48947	88.76589	-1.0495139	21.0	0.0	1.709965	1.709965	1.7117250138110929	1.7117250138110929	1008	8064
10.102136611938477	8	39.230053	30.152721	108.64538	-1.2806616	21.0	0.0	1.8680975	1.8680975	1.8696685345359982	1.8696685345359982	1008	9072
11.140351295471191	9	43.78301	29.969063	98.60669	-1.0762209	21.0	0.0	2.0849051	2.0849051	2.0864319158574878	2.0864319158574878	1008	10080
12.061655044555664	10	46.456482	29.13257	98.41628	-0.7281866	21.0	0.0	2.2122138	2.2122138	2.2135407707122936	2.2135407707122936	1008	11088
13.024204969406128	11	54.284332	26.031855	98.62436	-0.69240916	21.0	0.0	2.584968	2.584968	2.586267733623281	2.586267733623281	1008	12096
13.923118829727173	12	55.508564	28.653946	118.66933	9.036448	21.0	0.0	2.643265	2.643265	2.6445194754528405	2.6445194754528405	1008	13104
14.899295330047607	13	56.483532	28.721552	98.52643	-0.9580706	21.0	0.0	2.689692	2.689692	2.6908713137168085	2.6908713137168085	1008	14112
15.488134860992432	14	60.438236	30.299288	118.55287	-0.68031156	21.0	0.0	2.8780112	2.8780112	2.8791106522246785	2.8791106522246785	1008	15120
16.10218906402588	15	64.604774	25.624056	118.480644	9.16992	21.0	0.0	3.0764182	3.0764182	3.077516220455756	3.077516220455756	1008	16128
16.823675394058228	16	65.01694	26.880468	118.46345	-0.8390363	21.0	0.0	3.0960445	3.0960445	3.0970465459140866	3.0970465459140866	1008	17136
