Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
11.512718200683594	0	-0.4157288	0.09710778	-0.27575007	-0.6888767	21.0	0.0	-0.01979661	-0.01979661	-0.020014623	-0.020014623	-0.6911464	0.034962557	5.040303e-05	2.8801367e-05	0.6911514	1008	1008
20.990848302841187	1	-0.43579546	0.07619123	-0.27043048	-0.61954063	21.0	0.0	-0.020752167	-0.020752167	-0.020867271	-0.020867271	-0.69427556	0.023020845	8.8226574e-05	0.00010056613	0.6942844	1008	2016
24.446245670318604	2	-0.40216374	0.09588102	-0.20806415	-0.62654847	21.0	0.0	-0.019150654	-0.019150654	-0.01941898	-0.01941898	-0.6922445	0.030164508	0.00017423509	0.0001658174	0.69226193	1008	3024
28.243184804916382	3	-0.40835038	0.09096916	-0.20976122	-0.58589995	21.0	0.0	-0.019445255	-0.019445255	-0.019309841	-0.019309841	-0.6964231	0.018688714	8.28455e-05	2.6535588e-05	0.6964314	1008	4032
31.921374797821045	4	-0.4019147	0.08686607	-0.2514037	-0.71605563	21.0	0.0	-0.019138794	-0.019138794	-0.019064315	-0.019064315	-0.6919589	0.024009751	0.00034721816	0.00046437306	0.6919936	1008	5040
35.8596465587616	5	-0.3777065	0.088437945	-0.21996595	-0.5557838	21.0	0.0	-0.017986024	-0.017986024	-0.018009765	-0.018009765	-0.6935992	0.014013732	0.00012004979	6.279013e-05	0.69361126	1008	6048
39.707090616226196	6	-0.38309607	0.084870405	-0.21904086	-0.6418546	21.0	0.0	-0.01824267	-0.01824267	-0.018170066	-0.018170066	-0.69416505	0.021702044	0.0007122144	0.0010293636	0.6942363	1008	7056
42.92426133155823	7	-0.42171597	0.08841714	-0.2242351	-0.6644179	21.0	0.0	-0.020081716	-0.020081716	-0.01981897	-0.01981897	-0.69598687	0.037586376	0.0033129135	0.0059637837	0.6963182	1008	8064
46.707515239715576	8	-0.41991127	0.100089744	-0.23711842	-0.77679694	21.0	0.0	-0.019995775	-0.019995775	-0.019914733	-0.019914733	-0.6917644	0.020291463	0.0010165533	0.002025253	0.69186604	1008	9072
50.026313066482544	9	-0.42326578	0.085417174	-0.24896723	-0.58705205	21.0	0.0	-0.020155514	-0.020155514	-0.020195356	-0.020195356	-0.69241446	0.032484755	0.0057381103	0.008033354	0.6929883	1008	10080
