Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
11.130877017974854	0	-0.4477481	0.10021271	-0.26484436	-0.7127009	21.0	0.0	-0.021321338	-0.021321338	-0.0210049	-0.0210049	-0.69428754	0.03318034	0.00015165252	4.514587e-05	0.6943027	1008	1008
21.916096210479736	1	-0.44039977	0.104048885	-0.22704802	-0.808477	21.0	0.0	-0.020971417	-0.020971417	-0.02121464	-0.02121464	-0.6893483	0.032702584	0.0003318098	0.00013768757	0.6893815	1008	2016
25.93657612800598	2	-0.41978422	0.07706303	-0.22516379	-0.60840416	21.0	0.0	-0.019989725	-0.019989725	-0.020080786	-0.020080786	-0.69489527	0.017568856	4.0766765e-05	2.3256063e-05	0.6948993	1008	3024
30.112761974334717	3	-0.42559505	0.09458606	-0.25505003	-0.7462673	21.0	0.0	-0.02026643	-0.02026643	-0.020370767	-0.020370767	-0.6940816	0.016163988	0.00011895304	0.0001504695	0.6940935	1008	4032
34.38783025741577	4	-0.45575354	0.12613165	-0.26803026	-0.90325385	21.0	0.0	-0.02170255	-0.02170255	-0.021686604	-0.021686604	-0.68960655	0.023538187	0.00015295159	0.00023462091	0.6896219	1008	5040
37.71821069717407	5	-0.41084895	0.08409443	-0.2630554	-0.6203535	21.0	0.0	-0.019564234	-0.019564234	-0.019779192	-0.019779192	-0.69228035	0.026017072	0.00010042763	0.00013860906	0.6922904	1008	6048
40.956297159194946	6	-0.43103123	0.09733525	-0.2610888	-0.7008531	21.0	0.0	-0.020525297	-0.020525297	-0.020513345	-0.020513345	-0.6898346	0.026380489	0.00048644433	0.0006194584	0.68988323	1008	7056
44.679912090301514	7	-0.48048568	0.122184485	-0.24305458	-0.81927717	21.0	0.0	-0.022880271	-0.022880271	-0.02291753	-0.02291753	-0.69315434	0.01234412	0.00020969182	0.00030204313	0.6931753	1008	8064
48.77862310409546	8	-0.4458699	0.09855288	-0.27716783	-0.6798331	21.0	0.0	-0.0212319	-0.0212319	-0.021136438	-0.021136438	-0.692327	0.017361555	0.00025111513	0.00025825368	0.69235206	1008	9072
52.618104219436646	9	-0.47253203	0.124779105	-0.26266477	-0.8769597	21.0	0.0	-0.022501525	-0.022501525	-0.022406194	-0.022406194	-0.69432664	0.010597357	0.00020661892	0.00018889886	0.6943473	1008	10080
56.61710739135742	10	-0.49153623	0.08869238	-0.3384487	-0.75488496	21.0	0.0	-0.023406487	-0.023406487	-0.023422133	-0.023422133	-0.6953111	0.011399747	0.000113883434	8.959893e-05	0.6953226	1008	11088
60.18937063217163	11	-0.5294968	0.1304687	-0.3477953	-0.8826693	21.0	0.0	-0.02521413	-0.02521413	-0.025448708	-0.025448708	-0.6986203	0.05140209	0.013859749	0.016309258	0.7000063	1008	12096
63.36683654785156	12	-0.57930493	0.12003283	-0.29660812	-0.82835793	21.0	0.0	-0.027585952	-0.027585952	-0.02760108	-0.02760108	-0.6944883	0.024152456	0.003681391	0.0041527376	0.6948564	1008	13104
66.75357222557068	13	-0.5580466	0.12119283	-0.32385218	-0.87103415	21.0	0.0	-0.026573647	-0.026573647	-0.024703462	-0.024703462	-0.6745658	0.12176898	0.09211047	0.09058477	0.68377686	1008	14112
70.92548155784607	14	-0.62199587	0.12857872	-0.3882798	-0.9499985	21.0	0.0	-0.029618854	-0.029618854	-0.0260208	-0.0260208	-0.6668227	0.16432774	0.13660373	0.11042319	0.6804831	1008	15120
75.06902408599854	15	-0.60746485	0.14764713	-0.33564287	-0.91161716	21.0	0.0	-0.028926902	-0.028926902	-0.027382366	-0.027382366	-0.70319194	0.13145489	0.07991013	0.07435248	0.71118295	1008	16128
78.7989273071289	16	-0.61226386	0.1305743	-0.27501282	-0.96554846	21.0	0.0	-0.029155422	-0.029155422	-0.025756897	-0.025756897	-0.6788653	0.19173034	0.147486	0.1471745	0.69361395	1008	17136
82.14786648750305	17	-0.61176085	0.13204066	-0.38613096	-0.8700367	21.0	0.0	-0.029131467	-0.029131467	-0.02454805	-0.02454805	-0.64057076	0.20474906	0.21982971	0.17757659	0.66255367	1008	18144
85.91173505783081	18	-0.673701	0.12190453	-0.3243346	-0.9721279	21.0	0.0	-0.032080997	-0.032080997	-0.021686452	-0.021686452	-0.63766897	0.3025555	0.36921397	0.26456147	0.6745903	1008	19152
89.86954379081726	19	-0.66242105	0.121217325	-0.40069953	-0.96699756	21.0	0.0	-0.031543866	-0.031543866	-0.028338516	-0.028338516	-0.67530596	0.19360417	0.14568418	0.12571852	0.6898744	1008	20160
93.99255013465881	20	-0.69211507	0.14897117	-0.35183015	-1.0191734	21.0	0.0	-0.03295786	-0.03295786	-0.021513682	-0.021513682	-0.6649656	0.28561997	0.3551919	0.24646445	0.70048475	1008	21168
97.82626485824585	21	-0.6865478	0.122159906	-0.46751785	-1.0656428	21.0	0.0	-0.03269275	-0.03269275	-0.024073714	-0.024073714	-0.6506678	0.2987594	0.34520054	0.27078554	0.6851879	1008	22176
101.20266366004944	22	-0.7016365	0.12770683	-0.44528434	-1.0701504	21.0	0.0	-0.033411257	-0.033411257	-0.023179296	-0.023179296	-0.6376728	0.2974064	0.34411728	0.2624325	0.67208457	1008	23184
104.48188591003418	23	-0.66680694	0.13721798	-0.36095217	-0.9918929	21.0	0.0	-0.031752713	-0.031752713	-0.023635384	-0.023635384	-0.64767927	0.24983783	0.31274486	0.21892582	0.67895377	1008	24192
108.41606116294861	24	-0.7220406	0.12940684	-0.52596754	-1.1102145	21.0	0.0	-0.034382883	-0.034382883	-0.023077903	-0.023077903	-0.57435215	0.30197272	0.46756887	0.37145263	0.62110907	1008	25200
112.22609210014343	25	-0.6750307	0.11637833	-0.36080778	-0.8989684	21.0	0.0	-0.03214432	-0.03214432	-0.019949617	-0.019949617	-0.6013497	0.33503887	0.42768958	0.43042	0.6441187	1008	26208
116.23957085609436	26	-0.68628937	0.12207676	-0.48015988	-1.0482926	21.0	0.0	-0.032680452	-0.032680452	-0.0182638	-0.0182638	-0.6504944	0.3358546	0.4209918	0.29625973	0.6925936	1008	27216
