Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
48.94584822654724	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-9.292596e-06	-9.292596e-06	-0.6925757	0.037894323	0.002335274	0.00085487496	0.6928093	30049	30049
105.96515679359436	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.3830666e-05	1.3830666e-05	-0.69080937	0.03313036	0.0017652782	0.0006220836	0.6909859	30049	60098
152.02045321464539	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.0304933e-05	-2.0304933e-05	-0.6936319	0.025070056	0.0011148769	0.00034830387	0.69374335	30049	90147
199.3785593509674	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.4069888e-06	3.4069888e-06	-0.6937135	0.029691176	0.004658946	0.0042089745	0.6941794	30049	120196
244.02394938468933	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00021563351	0.00021563351	-0.6393474	0.3099409	0.32018328	0.26351956	0.67136574	30049	150245
286.30397629737854	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00045211025	0.00045211025	-0.6058868	0.43477258	0.5458462	0.2681263	0.66047144	30049	180294
328.162770986557	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000594017	0.000594017	-0.62270063	0.48955762	0.6802951	0.26703346	0.6907302	30049	210343
369.7738060951233	7	0.10552764	1.4849056	21.0	0.0	151.0	0.0	0.0006988585	0.0006988585	0.0015232089	0.0015232089	-0.44562316	0.5263999	0.88423514	0.30494756	0.53404665	30049	240392
415.5795292854309	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008237204	0.0008237204	-0.4854635	0.5155724	0.80602753	0.27169892	0.56606627	30049	270441
461.36450123786926	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00086234306	0.00086234306	-0.4924653	0.48153403	0.9424634	0.31483278	0.58671165	30049	300490
506.3624641895294	10	0.010050251	0.14141959	2.0	0.0	151.0	0.0	6.655796e-05	6.655796e-05	0.000878046	0.000878046	-0.4222287	0.45142052	0.9296973	0.33441678	0.51519847	30049	330539
550.3128640651703	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008915392	0.0008915392	-0.6255303	0.624843	0.8713575	0.3666679	0.71266603	30049	360588
596.4980282783508	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0007702007	0.0007702007	-0.45900112	0.48010635	1.0040742	0.48992664	0.55940855	30049	390637
