Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
49.51879048347473	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.3427644e-06	-4.3427644e-06	-0.695276	0.07607238	0.0040159253	0.0018272998	0.69567764	30049	30049
103.62680459022522	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.87156e-06	-6.87156e-06	-0.6952073	0.049568173	0.005617859	0.004796653	0.6957691	30049	60098
150.93282675743103	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00015466262	0.00015466262	-0.68076825	0.3185103	0.29790068	0.2246571	0.7105583	30049	90147
195.65689039230347	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0003400823	0.0003400823	-0.6025741	0.36319485	0.48011088	0.26300406	0.6505852	30049	120196
241.38783431053162	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00040866042	0.00040866042	-0.61729324	0.37992325	0.48645654	0.2553913	0.665939	30049	150245
286.9920883178711	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00036654982	0.00036654982	-0.57796204	0.3399783	0.5802944	0.32765	0.63599145	30049	180294
332.6909680366516	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0003492082	0.0003492082	-0.5757158	0.4064414	0.58282447	0.2692643	0.6339983	30049	210343
381.3365316390991	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00029332103	0.00029332103	-0.6372024	0.41112426	0.52517796	0.29245847	0.68972015	30049	240392
426.1788101196289	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004905363	0.0004905363	-0.5618953	0.454782	0.5555445	0.32130307	0.61744976	30049	270441
474.5067296028137	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0005052168	0.0005052168	-0.5537773	0.42577443	0.6765802	0.31898767	0.6214353	30049	300490
518.5410077571869	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000683326	0.000683326	-0.53588855	0.44773248	0.7339287	0.28965303	0.6092814	30049	330539
564.5716488361359	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00076435436	0.00076435436	-0.51033	0.5747192	0.8818138	0.42692518	0.59851134	30049	360588
610.8167653083801	12	0.085427135	1.2020663	17.0	0.0	151.0	0.0	0.0005657426	0.0005657426	0.0015829	0.0015829	-0.44288874	0.54046375	0.9294728	0.3360615	0.535836	30049	390637
654.5444712638855	13	0.32160804	3.6487885	50.0	0.0	151.0	0.0	0.0021298546	0.0021298546	0.003099679	0.003099679	-0.5098039	0.5131976	0.8396468	0.28848082	0.5937686	30049	420686
700.5104508399963	14	0.42211056	4.4181805	56.0	0.0	151.0	0.0	0.002795434	0.002795434	0.003662694	0.003662694	-0.48906302	0.5318478	0.88921845	0.37461978	0.57798487	30049	450735
748.8738350868225	15	0.010050251	0.14141959	2.0	0.0	151.0	0.0	6.655796e-05	6.655796e-05	0.00092714024	0.00092714024	-0.47126055	0.49530894	0.84415567	0.3215045	0.5556761	30049	480784
