Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
5.639687538146973	0	-0.42145142	0.105470285	-0.26331708	-0.7197236	21.0	0.0	-0.020069115	-0.020069115	-0.014513129	-0.014513129	1008	1008
8.962835311889648	1	-0.42444602	0.090368524	-0.2699273	-0.6640113	21.0	0.0	-0.020211715	-0.020211715	-0.013519005	-0.013519005	1008	2016
12.744813919067383	2	-0.4128444	0.090242565	-0.23964341	-0.59793854	21.0	0.0	-0.019659257	-0.019659257	-0.013487545	-0.013487545	1008	3024
14.809800863265991	3	-0.4255959	0.09785385	-0.2573954	-0.64496434	21.0	0.0	-0.020266475	-0.020266475	-0.012650033	-0.012650033	1008	4032
19.957024812698364	4	-0.42718777	0.09713154	-0.23943563	-0.63123953	21.0	0.0	-0.020342272	-0.020342272	-0.012207106	-0.012207106	1008	5040
24.319645643234253	5	-0.43567756	0.09458029	-0.22843012	-0.66512465	21.0	0.0	-0.020746551	-0.020746551	-0.012350287	-0.012350287	1008	6048
32.279375076293945	6	-0.45347404	0.10368937	-0.30010203	-0.70659274	21.0	0.0	-0.021594003	-0.021594003	-0.011661443	-0.011661443	1008	7056
40.27617263793945	7	-0.462296	0.08549599	-0.24432611	-0.6275978	21.0	0.0	-0.022014095	-0.022014095	-0.011631058	-0.011631058	1008	8064
52.79845070838928	8	-0.47199854	0.1242922	-0.24124196	-0.79891086	21.0	0.0	-0.02247612	-0.02247612	-0.010627164	-0.010627164	1008	9072
66.34662103652954	9	0.33798206	4.458284	29.380657	-0.8011685	21.0	0.0	0.016094383	0.016094383	0.029576246	0.029576246	1008	10080
78.13827776908875	10	0.7506003	7.217285	49.2996	-0.7028658	21.0	0.0	0.035742875	0.035742875	0.04809357	0.04809357	1008	11088
90.01822209358215	11	0.33576664	3.3652604	19.096783	-0.8117933	21.0	0.0	0.015988883	0.015988883	0.029165726	0.029165726	1008	12096
104.25155329704285	12	2.1818085	10.056562	58.98095	-0.6608765	21.0	0.0	0.10389565	0.10389565	0.11794071	0.11794071	1008	13104
120.36989045143127	13	3.598294	12.444337	59.015617	-0.92021036	21.0	0.0	0.17134732	0.17134732	0.18719722	0.18719722	1008	14112
137.31408596038818	14	1.1153693	6.1950383	39.241623	-0.78977937	21.0	0.0	0.05311283	0.05311283	0.06779551	0.06779551	1008	15120
155.20732498168945	15	7.512836	17.876749	78.8789	-0.8238265	21.0	0.0	0.35775405	0.35775405	0.37460116	0.37460116	1008	16128
177.3870072364807	16	8.107381	16.212324	59.26824	-0.8223306	21.0	0.0	0.38606578	0.38606578	0.40247214	0.40247214	1008	17136
199.15523409843445	17	11.381141	22.450424	78.92032	-0.8444669	21.0	0.0	0.541959	0.541959	0.55927426	0.55927426	1008	18144
221.4012486934662	18	18.011093	22.774971	79.07966	-0.9016836	21.0	0.0	0.857671	0.857671	0.87463593	0.87463593	1008	19152
241.87290215492249	19	17.35772	21.653349	69.15523	-1.1747625	21.0	0.0	0.82655805	0.82655805	0.8442338	0.8442338	1008	20160
270.38077330589294	20	19.664452	24.788069	88.85301	-0.9297738	21.0	0.0	0.93640244	0.93640244	0.9537707	0.9537707	1008	21168
299.83905696868896	21	31.491308	25.557058	109.05971	-0.82580084	21.0	0.0	1.4995861	1.4995861	1.5168818	1.5168818	1008	22176
329.9579322338104	22	30.617582	26.3116	79.08764	-0.9014241	21.0	0.0	1.45798	1.45798	1.4749451	1.4749451	1008	23184
358.6494245529175	23	27.514786	27.695517	98.70707	-0.8453751	21.0	0.0	1.3102278	1.3102278	1.3269508	1.3269508	1008	24192
390.7013931274414	24	39.308674	26.536406	98.81408	-1.0498194	21.0	0.0	1.8718415	1.8718415	1.8890393	1.8890393	1008	25200
422.6759467124939	25	42.240185	26.898043	98.98582	-1.176114	21.0	0.0	2.0114374	2.0114374	2.0282114	2.0282114	1008	26208
454.79053711891174	26	40.151554	23.856413	88.82454	-0.7964212	21.0	0.0	1.9119788	1.9119788	1.9284704	1.9284704	1008	27216
484.38922667503357	27	46.32768	27.152483	98.8236	-0.8496484	21.0	0.0	2.2060802	2.2060802	2.2229948	2.2229948	1008	28224
515.520210981369	28	57.944218	27.80904	108.52544	-0.9363307	21.0	0.0	2.7592485	2.7592485	2.7762792	2.7762792	1008	29232
543.4400017261505	29	58.50302	22.715807	98.7981	9.120321	21.0	0.0	2.7858582	2.7858582	2.8026419	2.8026419	1008	30240
574.7526483535767	30	62.66952	26.031017	118.39651	-0.95850456	21.0	0.0	2.984263	2.984263	3.000944	3.000944	1008	31248
613.3400225639343	31	72.17918	23.610035	108.75249	9.292696	21.0	0.0	3.4371035	3.4371035	3.4537199	3.4537199	1008	32256
652.7398884296417	32	65.96993	24.983988	108.801254	-0.5832537	21.0	0.0	3.1414254	3.1414254	3.157588	3.157588	1008	33264
690.8507232666016	33	66.30761	27.094957	118.384995	-0.73760307	21.0	0.0	3.1575053	3.1575053	3.173832	3.173832	1008	34272
730.7861058712006	34	69.45728	22.346418	108.53283	-0.73531383	21.0	0.0	3.3074894	3.3074894	3.323692	3.323692	1008	35280
