Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
10.853009223937988	0	-0.42145142	0.105470285	-0.26331708	-0.7197236	21.0	0.0	-0.020069115	-0.020069115	-0.020038454	-0.020038454	-0.69219446	0.04047678	0.00037549535	0.00021230317	0.692232	1008	1008
19.70630192756653	1	-0.42268825	0.08959007	-0.27162957	-0.65964746	21.0	0.0	-0.020128012	-0.020128012	-0.019893618	-0.019893618	-0.6916083	0.023776164	0.00015231379	0.00023060192	0.6916235	1008	2016
23.2027006149292	2	-0.4107666	0.08985549	-0.23779365	-0.59832823	21.0	0.0	-0.019560315	-0.019560315	-0.01962936	-0.01962936	-0.6918012	0.01543179	0.00016061877	0.00011329971	0.6918173	1008	3024
27.656426191329956	3	-0.42177117	0.095950894	-0.2546081	-0.6439742	21.0	0.0	-0.020084342	-0.020084342	-0.020150086	-0.020150086	-0.6937057	0.014457815	0.00039051718	0.0005968559	0.6937448	1008	4032
31.785112857818604	4	-0.42319718	0.09607643	-0.23730728	-0.62858486	21.0	0.0	-0.020152247	-0.020152247	-0.020126415	-0.020126415	-0.69146585	0.01995972	0.00014021575	0.00016715236	0.6914798	1008	5040
35.50618386268616	5	-0.43116942	0.09299537	-0.22609232	-0.64421874	21.0	0.0	-0.020531878	-0.020531878	-0.02053592	-0.02053592	-0.6929581	0.012194593	0.0005837906	0.0012212459	0.69301647	1008	6048
39.14835548400879	6	-0.44892117	0.10147658	-0.300081	-0.69774175	21.0	0.0	-0.021377198	-0.021377198	-0.02146979	-0.02146979	-0.69344723	0.013953015	0.0007393528	0.0008752496	0.69352114	1008	7056
43.14633059501648	7	-0.45714924	0.0844681	-0.24321409	-0.6159079	21.0	0.0	-0.021769011	-0.021769011	-0.021891307	-0.021891307	-0.6872925	0.033427995	0.0026823988	0.0045622904	0.68756074	1008	8064
46.729461908340454	8	-0.46695817	0.12108902	-0.24254347	-0.7816678	21.0	0.0	-0.022236101	-0.022236101	-0.022368317	-0.022368317	-0.6923588	0.027189495	0.0013564914	0.0019952334	0.69249445	1008	9072
50.33126449584961	9	0.3421433	4.4591784	29.390247	-0.7946862	21.0	0.0	0.016292538	0.016292538	0.017432753	0.017432753	-0.68564624	0.12071452	0.074628964	0.08080436	0.69310915	1008	10080
54.149221420288086	10	0.96030277	7.594625	49.305466	-0.7030508	21.0	0.0	0.04572869	0.04572869	0.045748826	0.045748826	-0.69454145	0.012801495	0.00034010859	0.00040200696	0.69457555	1008	11088
57.73761224746704	11	0.33491865	3.3654156	19.096638	-0.8155365	21.0	0.0	0.015948508	0.015948508	0.015930634	0.015930634	-0.6925055	0.022814356	0.0010430422	0.0014434571	0.69260967	1008	12096
61.22418475151062	12	2.1800215	8.739867	39.235977	-0.656265	21.0	0.0	0.10381052	0.10381052	0.10422836	0.10422836	-0.69392645	0.031682227	0.006032443	0.009074414	0.6945297	1008	13104
64.55099964141846	13	3.8026905	11.767764	59.005875	-0.9340655	21.0	0.0	0.18108054	0.18108054	0.18635087	0.18635087	-0.6617796	0.28872982	0.2782246	0.29009518	0.6896021	1008	14112
68.11915254592896	14	2.358141	8.835272	49.231308	-0.80714655	21.0	0.0	0.11229241	0.11229241	0.11349828	0.11349828	-0.69409245	0.07095381	0.03102104	0.027896073	0.6971946	1008	15120
71.36110162734985	15	10.625828	20.649933	88.85427	-0.6946055	21.0	0.0	0.5059919	0.5059919	0.51705736	0.51705736	-0.61024106	0.2984371	0.38831657	0.29819074	0.64907277	1008	16128
74.9427638053894	16	10.591899	17.437248	59.24485	-0.84080184	21.0	0.0	0.5043761	0.5043761	0.51203185	0.51203185	-0.63306487	0.2747249	0.31807584	0.27714875	0.66487247	1008	17136
79.01706528663635	17	13.857089	23.615494	78.95151	-0.8679088	21.0	0.0	0.65986145	0.65986145	0.669833	0.669833	-0.6911139	0.286439	0.28597963	0.23637588	0.7197119	1008	18144
82.55598163604736	18	20.687525	24.379036	89.038765	-0.9338319	21.0	0.0	0.9851203	0.9851203	0.99388015	0.99388015	-0.65060663	0.2539287	0.31303295	0.27489725	0.6819099	1008	19152
86.60613107681274	19	21.903772	24.268812	79.11059	-0.92303467	21.0	0.0	1.0430368	1.0430368	1.0555817	1.0555817	-0.6139253	0.33629215	0.3996641	0.26175678	0.6538917	1008	20160
90.36832022666931	20	23.787172	27.09235	88.80506	-0.9745721	21.0	0.0	1.1327224	1.1327224	1.1467137	1.1467137	-0.58914465	0.3572031	0.55265677	0.43350315	0.6444103	1008	21168
93.99223017692566	21	36.64545	26.755342	108.997986	-0.87365425	21.0	0.0	1.7450215	1.7450215	1.7545906	1.7545906	-0.6168267	0.31729683	0.4111228	0.34221858	0.65793896	1008	22176
97.74282765388489	22	35.139606	26.836798	79.02865	-0.97434807	21.0	0.0	1.6733147	1.6733147	1.6777078	1.6777078	-0.6846378	0.24269941	0.22569703	0.21794635	0.70720744	1008	23184
101.53906559944153	23	30.15687	28.06146	98.63377	-0.91387045	21.0	0.0	1.4360417	1.4360417	1.4462398	1.4462398	-0.64100295	0.29335395	0.3707832	0.3804158	0.6780812	1008	24192
105.47259879112244	24	41.10983	27.278605	98.735954	-1.1456091	21.0	0.0	1.9576108	1.9576108	1.9629353	1.9629353	-0.6287401	0.27769104	0.29150635	0.20142274	0.6578907	1008	25200
108.9546308517456	25	43.830048	27.183054	98.922516	-0.8381577	21.0	0.0	2.087145	2.087145	2.097229	2.097229	-0.658945	0.24672957	0.2514672	0.20950717	0.6840917	1008	26208
112.89348149299622	26	42.5719	25.629627	78.78137	-1.1432496	21.0	0.0	2.0272336	2.0272336	2.0295162	2.0295162	-0.6792054	0.14519373	0.09954143	0.09764711	0.6891596	1008	27216
116.40311813354492	27	51.03619	27.114565	98.717735	-0.9233398	21.0	0.0	2.4302948	2.4302948	2.4368894	2.4368894	-0.6653769	0.20280114	0.23528232	0.2768479	0.6889051	1008	28224
119.72160458564758	28	58.896805	29.458029	108.709946	-1.0003275	21.0	0.0	2.8046095	2.8046095	2.8156226	2.8156226	-0.6851517	0.33340284	0.3335688	0.31763837	0.7185086	1008	29232
123.63705205917358	29	62.790344	22.869661	98.744995	9.123514	21.0	0.0	2.9900167	2.9900167	2.998893	2.998893	-0.6230588	0.27469745	0.33385497	0.43332824	0.6564443	1008	30240
127.4003517627716	30	69.455666	23.234396	118.362595	18.91822	21.0	0.0	3.307413	3.307413	3.3175194	3.3175194	-0.649387	0.3024151	0.31687194	0.25499937	0.6810743	1008	31248
130.63925218582153	31	77.29027	22.962542	118.64339	8.701303	21.0	0.0	3.6804893	3.6804893	3.6922152	3.6922152	-0.639733	0.34376845	0.38108015	0.27418628	0.67784107	1008	32256
134.25089931488037	32	70.876854	23.711636	108.70591	-0.62780374	21.0	0.0	3.3750882	3.3750882	3.3819697	3.3819697	-0.6222626	0.2499674	0.24991757	0.20275457	0.64725435	1008	33264
137.98465132713318	33	71.21149	28.509409	118.32391	-0.8215718	21.0	0.0	3.3910232	3.3910232	3.3952575	3.3952575	-0.67805815	0.19601849	0.19890392	0.18714312	0.6979486	1008	34272
141.1240484714508	34	75.19525	20.623636	108.57489	19.034666	21.0	0.0	3.5807261	3.5807261	3.5862744	3.5862744	-0.703956	0.23363861	0.20856255	0.18833879	0.72481227	1008	35280
145.20992922782898	35	76.00947	20.994198	118.07725	18.788813	21.0	0.0	3.6194985	3.6194985	3.6221552	3.6221552	-0.69900095	0.17649041	0.11975222	0.110141926	0.7109761	1008	36288
148.90228486061096	36	78.26806	21.635178	118.59836	19.264917	21.0	0.0	3.7270508	3.7270508	3.7335567	3.7335567	-0.65394735	0.20905967	0.2204341	0.24750754	0.6759907	1008	37296
152.85648012161255	37	78.8758	27.495281	128.39404	-1.0133622	21.0	0.0	3.7559905	3.7559905	3.7595587	3.7595587	-0.6805369	0.17637007	0.16259497	0.24315181	0.6967964	1008	38304
156.17757105827332	38	78.68041	19.758709	128.49748	29.06972	21.0	0.0	3.7466865	3.7466865	3.7501652	3.7501652	-0.670995	0.19555214	0.18462998	0.2980024	0.6894579	1008	39312
159.28871130943298	39	81.925644	22.808846	128.26028	18.797379	21.0	0.0	3.9012213	3.9012213	3.9037514	3.9037514	-0.7002989	0.18961158	0.11701359	0.13395587	0.71200025	1008	40320
162.88799858093262	40	84.429436	24.303423	128.24277	9.146803	21.0	0.0	4.020449	4.020449	4.02191	4.02191	-0.6729894	0.14750923	0.12103355	0.10840226	0.6850928	1008	41328
166.23027920722961	41	82.180916	19.946806	118.276695	39.0167	21.0	0.0	3.9133773	3.9133773	3.9176722	3.9176722	-0.6381466	0.19326317	0.22978795	0.41710162	0.6611254	1008	42336
169.25042581558228	42	91.001495	17.784283	118.60631	48.51017	21.0	0.0	4.333405	4.333405	4.3378515	4.3378515	-0.69708854	0.18125635	0.15736276	0.22917949	0.7128248	1008	43344
173.2975037097931	43	87.89323	19.792223	118.54199	38.713474	21.0	0.0	4.1853914	4.1853914	4.1921906	4.1921906	-0.6276645	0.23565657	0.28531694	0.36485672	0.65619624	1008	44352
176.79140639305115	44	86.90771	18.391748	118.54892	38.749615	21.0	0.0	4.138462	4.138462	4.1404815	4.1404815	-0.68242383	0.15065917	0.13634056	0.36277938	0.6960579	1008	45360
180.5572350025177	45	85.83154	19.630064	118.51647	19.271832	21.0	0.0	4.0872164	4.0872164	4.09113	4.09113	-0.6554519	0.19966741	0.18861204	0.38811383	0.67431307	1008	46368
184.11449027061462	46	87.07193	19.430506	128.1769	28.86864	21.0	0.0	4.146282	4.146282	4.149235	4.149235	-0.6648112	0.15127027	0.15884301	0.27316993	0.6806955	1008	47376
187.72916889190674	47	88.05637	15.030824	118.42273	58.62262	21.0	0.0	4.1931605	4.1931605	4.1954145	4.1954145	-0.6901406	0.12097601	0.097791895	0.2054481	0.6999198	1008	48384
191.87516140937805	48	92.23548	17.501343	128.30116	58.363266	21.0	0.0	4.3921657	4.3921657	4.392372	4.392372	-0.67920667	0.10596796	0.083730854	0.20498644	0.68757975	1008	49392
195.33472514152527	49	84.189285	21.435066	127.98954	-0.7453405	21.0	0.0	4.009013	4.009013	4.009997	4.009997	-0.69459873	0.08272769	0.05322408	0.1495069	0.69992113	1008	50400
199.256507396698	50	91.60026	17.342634	118.45328	48.885365	21.0	0.0	4.361916	4.361916	4.363329	4.363329	-0.69015384	0.16443832	0.1331522	0.28661904	0.7034691	1008	51408
203.1129665374756	51	89.7409	23.491247	138.15211	38.90556	21.0	0.0	4.2733755	4.2733755	4.2740784	4.2740784	-0.693582	0.1268887	0.0635169	0.19571614	0.69993365	1008	52416
